runKey,partyId,partyProfile,partyKind,agent,seedIndex,decisionIndex,date,phase,eventId,eventTitle,eventCategory,eventImportance,optionsCount,choiceId,choiceLabel,choiceTag,choiceStrategy,outcomeId,outcomeTitle,narrative,narrativeLength,visibleEffectsCount,decisiveFactorsCount,statementEvolution,pollBefore,pollAfter,pollDelta,rankBefore,rankAfter,intensityEstimate,isChain,isRare
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,24,2027-04-17,between_rounds,media_long_podcast,Deux heures sans élément de langage,media,,3,podcast_full_access,Accepter les deux heures et répondre sans faire valider les questions à l’avance,RISQUÉ,personal_risk,podcast_quote_trap,Une parenthèse supplante l’entretien,"Une réponse improvisée sur votre propre camp contredit une déclaration antérieure. L’entretien complet reste riche, mais la phrase isolée nourrit trois jours de commentaires sur votre ligne réelle.",197,2,0,,14.22,13.83,-0.39,1,1,2,false,false
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,25,2027-04-18,between_rounds,runoff_last_hours,Les dernières heures autorisées,between_rounds,decisive,3,last_hours_field,Déployer les militants dans cent gares et marchés avec un appel personnalisé à participer,POPULAIRE,grassroots_mobilization,last_hours_ground_operation,Cent points de contact avant le silence,Les équipes touchent des milliers délecteurs et repèrent plusieurs zones où la mobilisation restait faible. Lopération fatigue le réseau mais améliore concrètement la participation attendue.,190,3,0,,13.83,13.95,0.13,1,1,6,false,false
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,26,2027-04-20,between_rounds,party_nouvelle_energie_runoff,L’outsider doit former une majorité,party,decisive,2,nouvelle_energie_runoff_civic_government,Publier une équipe fictive issue de la société civile et demander des soutiens sans accord de postes,PRÉSIDENTIEL,personal_risk,nouvelle_energie_runoff_civic_team,Une équipe extérieure prolonge la surprise,"La candidature conserve sa singularité et présente des compétences précises. Sans appareils alliés, plusieurs régions restent peu couvertes et les reports de droite demeurent hésitants.",185,3,0,,13.95,14.1,0.14,1,1,6,false,false
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,27,2027-04-22,between_rounds,runoff_vote_transfers,Les reports refusent la mécanique,between_rounds,major,3,vote_transfers_rejection,Concentrer toute la communication sur le risque représenté par votre adversaire,OFFENSIF,media_response,vote_transfers_rejection_campaign,Le rejet devient le seul ciment,La stratégie mobilise rapidement ceux qui craignent le finaliste et augmente aussi la lassitude des électeurs sans enthousiasme. Vous améliorez les reports fragiles au prix dun mandat positif plus faible.,204,2,0,,14.1,14.06,-0.04,1,1,5,false,false
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,28,2027-04-24,between_rounds,runoff_favorite_pressure,Deux points davance à cinq jours,between_rounds,,3,favorite_pressure_attack,Diffuser un dossier comparatif offensif sur les contradictions du finaliste,RISQUÉ,media_response,favorite_pressure_attack_file,Le dernier dossier durcit la fin,Les documents sont sourcés et mettent votre adversaire sous pression. Leur diffusion remobilise aussi son socle et transforme une avance fragile en duel très polarisé.,167,3,0,,14.06,13.9,-0.16,1,1,3,false,false
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,29,2027-04-26,government_epilogue,runoff_common_program,La coalition réclame une annexe,between_rounds,major,3,common_program_all,Adopter les douze mesures et présenter le texte comme un nouveau contrat de second tour,OPPORTUNISTE,program_shift,common_program_twelve_measures,Le programme change de forme entre les deux tours,La coalition se mobilise sans réserve et certains électorats éliminés obtiennent des motifs clairs de report. Vos deux contradictions réapparaissent aussitôt et votre socle doute de la valeur des promesses du premier tour.,222,3,0,,13.9,14.08,0.18,1,1,5,false,false
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,30,2027-05-02,government_epilogue,government_first_address,La première adresse de lÉlysée,government,decisive,3,first_address_emergency,Concentrer les cent jours sur le pouvoir dachat et reporter les autres réformes à lautomne,POPULAIRE,policy_commitment,first_address_cost_of_living,Le pouvoir dachat devient lurgence unique,La priorité répond à lattente la plus immédiate et rend laction gouvernementale facile à suivre. Les alliés écologistes et institutionnels acceptent mal de voir leurs accords repoussés sans nouvelle date.,204,3,0,strategic_repositioning,14.08,13.99,-0.09,1,1,6,false,false
nouvelle_energie:mediatique:3,nouvelle_energie,nouvelle_energie,existing,mediatique,3,31,2027-05-03,finished,government_ministry_conflict,Deux alliés réclament Bercy,government,major,3,ministry_conflict_third,Écarter les deux candidatures et nommer une économiste fictive indépendante,OFFENSIF,break,ministry_conflict_independent,Une tierce personne prend Bercy,La nomination évite de récompenser une rivalité et apporte une expertise reconnue dans lunivers du jeu. Les deux alliés se sentent humiliés ensemble et coordonnent leurs exigences au Parlement.,193,2,0,,13.99,13.99,0.01,1,1,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,1,2026-04-18,pre_campaign,media_front_page,La une vous prête un tournant,media,,3,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,negotiation,front_page_social_terms_negotiated,La une ouvre une négociation sociale,"La CGT et la CFDT acceptent des rencontres séparées. Le processus ralentit votre annonce économique, mais il ancre les contreparties dans une négociation réelle plutôt que dans une formule de riposte.",200,3,0,initial_position,11.3,11.88,0.58,6,3,3,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,2,2026-05-02,pre_campaign,program_integration_contract,"Le contrat d’intégration, jusqu’où aller",program,notable,3,integration_contract_more_support,Financer davantage l’accompagnement à l’intégration sans nouvelle obligation contractuelle,PRUDENT,compromise,integration_contract_support_investment,Investir avant de contraindre,Les associations de terrain saluent un choix qui répond à leurs difficultés de moyens constatées depuis des années. Une partie de l’opinion attendait un signal plus ferme sur les obligations des personnes concernées.,216,3,0,initial_position,11.88,12.07,0.19,3,3,3,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,3,2026-05-19,pre_campaign,campaign_volunteer_surge,Le siège déborde de bénévoles,campaign,notable,3,volunteers_local_training,Former cent référents locaux avant de répartir les nouveaux bénévoles,PRUDENT,grassroots_mobilization,volunteers_network_ready,Le réseau absorbe l’afflux,"Les référents prennent le temps d’expliquer les règles et les outils. La mobilisation progresse moins vite cette semaine, mais l’organisation gagne une capacité durable.",169,3,0,,12.07,12.18,0.11,3,3,3,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,4,2026-06-01,pre_campaign,internal_primary_debt,La promesse faite après la primaire,internal,,3,primary_debt_break,Refuser le poste promis et offrir seulement un droit d’amendement avant publication,OFFENSIF,break,primary_debt_broken,La promesse de primaire ne survit pas à la campagne,"Léquipe actuelle conserve son calendrier et son autorité. Le courant lésé cesse de fournir ses relais, documente la promesse initiale et attend le moment où son retrait sera le plus visible.",190,2,0,,12.18,9.1,-3.08,3,8,3,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,5,2026-06-20,pre_campaign,program_institutions,La présidence que vous proposez,program,major,4,institutions_constituent,Convoquer une assemblée constituante élue et soumettre son texte à référendum,CLIVANT,policy_commitment,institutions_constituent_process,La rupture constitutionnelle a sa procédure,Le calendrier électif et le référendum rendent la proposition moins abstraite et mobilisent les partisans d’une nouvelle République. Les électeurs attachés à la stabilité demandent ce qui gouvernera pendant la transition.,221,4,0,initial_position,9.1,11.92,2.82,8,3,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,6,2026-07-07,pre_campaign,internal_financial_review,Le contrôle interne signale trois factures,internal,major,3,financial_review_rebuild,Demander aux équipes locales de reconstituer les dossiers avant tout signalement extérieur,PRUDENT,internal_discipline,financial_review_files_rebuilt,"Les pièces reviennent, une dépense reste floue","Deux factures sont documentées en quarante-huit heures. La troisième correspond à une prestation orale mal encadrée, qui demeure défendable mais expose la campagne à une question ultérieure.",190,2,0,,11.92,11.98,0.06,3,3,5,true,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,7,2026-07-24,pre_campaign,program_immigration,La loi migratoire du programme,program,major,4,immigration_annual_quota,Faire voter chaque année des objectifs migratoires par motif et renforcer les contrôles aux frontières,CLIVANT,policy_commitment,migration_targets_parliament,Le Parlement reçoit un objectif annuel,"La mesure répond à la demande de contrôle et donne un rendez-vous démocratique régulier. Les juristes rappellent que le droit d’asile ne peut être traité comme un quota, ce qui oblige à préciser rapidement le périmètre.",219,5,0,abrupt_reversal,11.98,11.29,-0.68,3,7,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,8,2026-08-07,campaign,alliance_parliamentary_group,Douze députés offrent leur expérience,alliance,,3,parliamentary_group_charter,Signer une charte de soutien libre avec réunion hebdomadaire et désaccords publiables,INSTITUTIONNEL,alliance,parliamentary_group_charter,Douze soutiens sans discipline forcée,"Les parlementaires apportent une expérience législative et une image d’ouverture. Leurs réserves publiques compliquent parfois votre message, mais rendent le soutien plus crédible qu’un ralliement de façade.",207,2,0,,11.29,9.2,-2.09,7,8,3,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,9,2026-08-23,campaign,program_family_reunification,Le regroupement familial en question,program,major,3,family_reunification_faster_processing,Maintenir les délais actuels et accélérer l’instruction des dossiers,TECHNIQUE,policy_commitment,family_reunification_processing_speed,"Le même cadre, appliqué plus vite",La mesure administrative est difficile à contester sur le fond et rassure les familles en attente. Elle ne répond pas à la demande de fermeté exprimée par une partie de votre électorat.,185,5,0,contradiction,9.2,10.83,1.63,8,7,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,10,2026-09-08,campaign,scandal_treasurer_invoices,Les factures sans pièce ressortent,scandal,decisive,3,treasurer_invoices_reimburse,Rembourser volontairement les trois dépenses à la campagne et retirer toute demande de remboursement public,PRUDENT,legal_action,treasurer_invoices_reimbursed,La campagne paie le coût de son dossier incomplet,"Le remboursement ne tranche pas la responsabilité, mais supprime le risque que des fonds publics couvrent les dépenses contestées. L’opposition y voit un aveu tandis que les juristes saluent une précaution claire.",213,3,0,,10.83,10.76,-0.07,7,7,6,true,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,11,2026-09-25,campaign,party_nouvelle_energie_signature,Le permis d’entreprendre doit être défini,party,major,2,nouvelle_energie_signature_silence_consent,Considérer toute absence de réponse sous trente jours comme une autorisation provisoire,RISQUÉ,personal_risk,nouvelle_energie_signature_silence,Le silence administratif autorise provisoirement,La règle crée une rupture immédiatement identifiable et séduit les entrepreneurs. Elle expose les communes à des activités ouvertes avant certains contrôles et augmente le risque de contentieux.,194,3,0,,10.76,10.75,-0.01,7,7,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,12,2026-10-08,campaign,program_end_of_life,La question de la fin de vie,program,major,4,end_of_life_active_assistance,Autoriser l’aide active à mourir sous conditions médicales strictes,CLIVANT,policy_commitment,end_of_life_law_progressive,"Une liberté nouvelle, encadrée",Les associations de patients saluent une avancée réclamée depuis des années. Une partie du corps soignant s’inquiète des conditions d’application et des cultes organisent une mobilisation contre le texte.,204,4,0,initial_position,10.75,9.9,-0.85,7,8,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,13,2026-10-21,campaign,scandal_audit_conclusion,L’audit clôt le dossier des factures,scandal,major,3,audit_conclusion_vindication,Proclamer Maud Keravel blanchie et rejeter les recommandations comme des précautions bureaucratiques,OFFENSIF,media_response,audit_conclusion_overclaimed,L’absence d’enrichissement devient victoire totale,"Votre lecture soulage les militants et dépasse ce que dit le rapport sur les procédures. L’expert rappelle publiquement ses six recommandations, transformant la conclusion favorable en nouveau conflit d’interprétation.",218,3,0,,9.9,10.77,0.87,8,7,5,true,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,14,2026-11-07,campaign,party_nouvelle_energie_fronde,Raphaël Ternois pousse à la fusion,party,major,2,nouvelle_energie_fronde_negotiate_terms,Mandater Raphaël Ternois pour négocier cinq garanties programmatiques et un calendrier,PRUDENT,negotiation,nouvelle_energie_fronde_mandate,La fusion devient une négociation encadrée,Les élus restent en campagne et le mandat fixe un prix politique vérifiable. La candidature apparaît conditionnelle pendant plusieurs semaines cruciales pour la notoriété.,171,4,0,,10.77,10.87,0.11,7,7,5,true,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,15,2026-11-25,campaign,campaign_factory_visit,L’atelier industriel de Saint-Nazaire,campaign,notable,3,factory_listen_shift,Renoncer au discours préparé et tenir une réunion avec l’équipe de nuit,POPULAIRE,grassroots_mobilization,factory_night_shift,L’équipe de nuit impose ses priorités,"Les échanges font remonter le coût des transports et les horaires de garde. Vous gagnez la confiance du site, mais aucune annonce nationale ne ressort.",151,2,0,,10.87,11.01,0.13,7,7,2,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,16,2026-12-13,official_campaign,debate_expose_contradiction_centrist,Une contradiction chez le camp centriste,debate,notable,4,expose_contradiction_question_only,"Poser la question sans citer les archives, en laissant l’adversaire répondre",TECHNIQUE,media_response,expose_contradiction_questioned,"Une question ouverte, sans pièce à conviction",La question met l’adversaire en difficulté sans donner l’impression d’une embuscade préparée. Elle laisse aussi la porte ouverte à une réponse convaincante qui limiterait l’effet recherché.,189,1,0,,11.01,10.4,-0.61,7,8,3,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,17,2026-12-27,official_campaign,program_energy,Le mix électrique de 2040,program,major,3,energy_nuclear_priority,Lancer dix réacteurs et ralentir les appels d’offres éoliens terrestres contestés localement,OFFENSIF,policy_commitment,energy_nuclear_scale,L’atome devient le pari industriel,La proposition offre un horizon clair à la filière et réduit le conflit autour de l’éolien terrestre. Les délais de construction et l’adaptation climatique des centrales concentrent les critiques écologistes.,208,3,0,initial_position,10.4,11.16,0.76,8,6,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,18,2027-01-15,official_campaign,campaign_budget_arbitration,Le budget impose trois renoncements,campaign,major,3,budget_emergency_fundraising,Lancer une collecte publique en publiant le besoin et chaque dépense prévue,RISQUÉ,grassroots_mobilization,budget_donors_answer,La collecte finance la dernière ligne droite,"Les petits dons dépassent l’objectif et les comptes publiés rassurent. La campagne sauve son calendrier, au prix de trois jours entièrement consacrés à l’argent.",161,3,0,,11.16,11.22,0.06,6,6,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,19,2027-01-28,official_campaign,party_nouvelle_energie_crisis_followup,La négociation de fusion arrive au vote,party,major,2,nouvelle_energie_crisis_members_vote,Soumettre l’offre éventuelle et l’autonomie à un vote égal de tous les adhérents,TRANSPARENT,grassroots_mobilization,nouvelle_energie_crisis_ballot,Les adhérents décident de l’existence du mouvement,Le vote donne une légitimité supérieure aux calculs d’élus et relance la participation interne. Son résultat ferme pour longtemps une option stratégique qui aurait pu évoluer avec les sondages.,193,3,0,,11.22,11.65,0.43,6,4,5,true,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,20,2027-02-11,official_campaign,party_nouvelle_energie_alliance,Horizons propose une plateforme de gestion,party,major,3,nouvelle_energie_alliance_compete,Refuser la plateforme et comparer publiquement les bilans locaux des deux mouvements,OFFENSIF,media_response,nouvelle_energie_alliance_benchmark,La concurrence passe par les résultats locaux,Le comparatif offre à Nouvelle Énergie des preuves concrètes et attire une audience inattendue. Horizons conteste la méthode et mobilise un réseau d’élus bien plus vaste.,170,4,0,,11.65,9.5,-2.15,4,8,5,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,21,2027-02-28,official_campaign,campaign_donation_drive,La collecte se bloque,campaign,notable,3,donations_tour_cut,Annuler la tournée la plus coûteuse et expliquer chaque économie,PRUDENT,internal_discipline,donations_costs_cut,Les comptes retrouvent une marge,La suppression de quatre étapes stabilise la trésorerie et rassure le siège. Les territoires concernés dénoncent une campagne qui les abandonne en premier.,155,3,0,,9.5,11.9,2.4,8,4,3,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,22,2027-03-14,official_campaign,campaign_final_rally,Le dernier grand meeting,campaign,decisive,3,final_rally_turnout,Mobiliser les abstentionnistes avec un plan de procurations et de transports,POPULAIRE,grassroots_mobilization,final_rally_turnout_network,La salle devient une organisation électorale,Les participants repartent avec des responsabilités concrètes pour dimanche. L’intervention parle moins de programme et augmente nettement votre capacité de mobilisation.,170,2,0,,11.9,12.07,0.17,4,3,6,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,23,2027-03-30,official_campaign,debate_all_candidates,Neuf candidats face au climat,debate,decisive,4,all_candidates_refuse_cut,Refuser toute suppression et annoncer une contribution exceptionnelle des secteurs les plus émetteurs,CLIVANT,program_shift,all_candidates_emitter_levy,Une nouvelle recette évite l’arbitrage,La contribution mobilise votre base et rend votre réponse différente des autres candidatures. Elle contrevient à la contrainte posée par le débat et ouvre immédiatement une bataille sur les secteurs concernés.,209,5,0,abrupt_reversal,12.07,11.63,-0.44,3,4,6,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,24,2027-04-17,between_rounds,world_floods,La Garonne sort de son lit,world,decisive,3,floods_go_now,Rejoindre immédiatement un centre de coordination sans caméra et suivre les tâches attribuées,RISQUÉ,personal_risk,floods_coordination_visit,Une présence acceptée mais inutile au commandement,"Les autorités vous laissent rencontrer les équipes hors des zones opérationnelles. Votre discrétion évite la gêne, mais le déplacement mobilise tout de même une escorte et suscite un débat sur son utilité.",205,3,0,,11.63,11.1,-0.53,4,7,6,false,false
nouvelle_energie:contrarien:0,nouvelle_energie,nouvelle_energie,existing,contrarien,0,25,2027-04-18,finished,eliminated_no_instruction,Aucun finaliste ne porte votre ligne,between_rounds,,3,no_instruction_silence,Refuser toute consigne et ne participer à aucun débat de lentre-deux-tours,PRUDENT,silence,no_instruction_complete_silence,Le parti quitte le second tour,Votre autonomie ne peut être confondue avec un soutien et votre socle le plus méfiant lapprécie. Vous abandonnez toute influence sur les deux semaines où le pays choisit son président.,184,3,0,,11.1,11.07,-0.03,7,7,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,1,2026-04-18,pre_campaign,media_front_page,La une vous prête un tournant,media,,3,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,negotiation,front_page_social_terms_negotiated,La une ouvre une négociation sociale,"La CGT et la CFDT acceptent des rencontres séparées. Le processus ralentit votre annonce économique, mais il ancre les contreparties dans une négociation réelle plutôt que dans une formule de riposte.",200,3,0,initial_position,11.9,12,0.1,3,3,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,2,2026-04-30,pre_campaign,internal_nomination_rules,Les règles de la liste commune,internal,,3,nomination_candidate_team,Nommer vous-même six responsables sur leurs compétences et publier leurs missions précises,PRÉSIDENTIEL,internal_discipline,nomination_competence_result,Une équipe courte prend les commandes,Les fonctions sont claires et le travail commence immédiatement. Deux courants sous-représentés dénoncent une présidentialisation du parti et conditionnent leur mobilisation à de futurs arbitrages.,197,2,0,,12,12.1,0.1,3,3,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,3,2026-05-13,pre_campaign,scandal_donation_route,Un virement suit un trajet complexe,scandal,major,3,donation_route_keep,Conserver le don sur la foi d’une attestation simple et répondre seulement si la commission interroge,RISQUÉ,personal_risk,donation_route_kept,"L’argent reste disponible, la question aussi","L’attestation satisfait provisoirement la banque et permet de payer une tournée. Elle ne documente pas les virements intermédiaires, qui restent une faiblesse lors du contrôle final.",182,2,0,,12.1,12.06,-0.05,3,3,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,4,2026-05-28,pre_campaign,program_integration_contract,"Le contrat d’intégration, jusqu’où aller",program,notable,3,integration_contract_more_support,Financer davantage l’accompagnement à l’intégration sans nouvelle obligation contractuelle,PRUDENT,compromise,integration_contract_support_investment,Investir avant de contraindre,Les associations de terrain saluent un choix qui répond à leurs difficultés de moyens constatées depuis des années. Une partie de l’opinion attendait un signal plus ferme sur les obligations des personnes concernées.,216,3,0,initial_position,12.06,10.8,-1.26,3,7,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,5,2026-06-14,pre_campaign,media_local_press,Six rédactions face au désert médical,media,,3,local_press_doctor_requirement,Conditionner l’installation des nouveaux médecins à plusieurs années dans une zone sous-dotée,CLIVANT,policy_commitment,doctor_requirement_divides,L’obligation structure le débat,"La mesure est immédiatement comprise dans les communes touchées, tandis que les représentants des jeunes médecins dénoncent une contrainte injuste. Vous gagnez un marqueur puissant et un conflit durable à arbitrer.",214,3,0,initial_position,10.8,12.22,1.42,7,3,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,6,2026-06-29,pre_campaign,program_institutions,La présidence que vous proposez,program,major,4,institutions_constituent,Convoquer une assemblée constituante élue et soumettre son texte à référendum,CLIVANT,policy_commitment,institutions_constituent_process,La rupture constitutionnelle a sa procédure,Le calendrier électif et le référendum rendent la proposition moins abstraite et mobilisent les partisans d’une nouvelle République. Les électeurs attachés à la stabilité demandent ce qui gouvernera pendant la transition.,221,4,0,initial_position,12.22,12.2,-0.03,3,3,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,7,2026-07-15,pre_campaign,campaign_factory_visit,L’atelier industriel de Saint-Nazaire,campaign,notable,3,factory_listen_shift,Renoncer au discours préparé et tenir une réunion avec l’équipe de nuit,POPULAIRE,grassroots_mobilization,factory_night_shift,L’équipe de nuit impose ses priorités,"Les échanges font remonter le coût des transports et les horaires de garde. Vous gagnez la confiance du site, mais aucune annonce nationale ne ressort.",151,2,0,,12.2,12.23,0.04,3,3,2,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,8,2026-07-28,pre_campaign,internal_financial_review,Le contrôle interne signale trois factures,internal,major,3,financial_review_rebuild,Demander aux équipes locales de reconstituer les dossiers avant tout signalement extérieur,PRUDENT,internal_discipline,financial_review_files_rebuilt,"Les pièces reviennent, une dépense reste floue","Deux factures sont documentées en quarante-huit heures. La troisième correspond à une prestation orale mal encadrée, qui demeure défendable mais expose la campagne à une question ultérieure.",190,2,0,,12.23,13.1,0.87,3,2,5,true,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,9,2026-08-10,campaign,campaign_volunteer_surge,Le siège déborde de bénévoles,campaign,notable,3,volunteers_local_training,Former cent référents locaux avant de répartir les nouveaux bénévoles,PRUDENT,grassroots_mobilization,volunteers_network_ready,Le réseau absorbe l’afflux,"Les référents prennent le temps d’expliquer les règles et les outils. La mobilisation progresse moins vite cette semaine, mais l’organisation gagne une capacité durable.",169,3,0,,13.1,12.44,-0.66,2,2,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,10,2026-08-24,campaign,alliance_center_pact,Renaissance offre un pacte de stabilité,alliance,major,3,center_pact_sign,Signer le pacte avec Renaissance et publier les trois domaines qui restent hors accord,PRÉSIDENTIEL,alliance,center_pact_signed,Un accord de second tour est écrit avant le premier,La stabilité des reports rassure les électeurs modérés et les acteurs économiques. Votre campagne doit maintenant prouver qu’elle conserve une utilité propre face au parti partenaire le plus puissant.,200,3,0,,12.44,12.41,-0.03,2,2,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,11,2026-09-07,campaign,party_nouvelle_energie_identity,Nouvelle Énergie doit prouver son utilité,party,major,3,nouvelle_energie_identity_coalition,Proposer une plateforme commune à Horizons et LR avant de confirmer la candidature,RASSEMBLEUR,alliance,nouvelle_energie_identity_platform,La candidature devient un levier de coalition,Les médias traitent sérieusement les propositions et les partenaires répondent sur le fond. Les militants craignent que le mouvement renonce à exister dès sa première présidentielle.,182,4,0,,12.41,12.29,-0.12,2,3,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,12,2026-09-24,campaign,scandal_treasurer_invoices,Les factures sans pièce ressortent,scandal,decisive,3,treasurer_invoices_reimburse,Rembourser volontairement les trois dépenses à la campagne et retirer toute demande de remboursement public,PRUDENT,legal_action,treasurer_invoices_reimbursed,La campagne paie le coût de son dossier incomplet,"Le remboursement ne tranche pas la responsabilité, mais supprime le risque que des fonds publics couvrent les dépenses contestées. L’opposition y voit un aveu tandis que les juristes saluent une précaution claire.",213,3,0,,12.29,10.6,-1.69,3,7,6,true,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,13,2026-10-09,campaign,campaign_regional_rally,Le meeting quitte la capitale,campaign,notable,3,regional_lille_industry,Tenir le meeting à Lille et détailler le plan de réindustrialisation,POPULAIRE,policy_commitment,regional_lille_workers,Lille replace l’industrie au centre,"Les images d’anciens sites industriels donnent une matière concrète au discours. Le message progresse chez les salariés, moins auprès des électeurs centrés sur les services.",173,1,0,initial_position,10.6,12.43,1.83,7,2,2,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,14,2026-10-29,campaign,party_nouvelle_energie_program_dilemma,La baisse de dépense rencontre l’hôpital,party,major,2,nouvelle_energie_program_health_protection,Sanctuariser les soins de proximité et concentrer les économies sur les fonctions administratives centrales,PRUDENT,compromise,nouvelle_energie_program_health_first,Les soins de proximité sortent du plan d’économies,Les électeurs identifient une priorité protégée et les élus locaux défendent plus facilement le projet. Les économies centrales restent difficiles à garantir sans détail sur les postes concernés.,195,5,0,abrupt_reversal,12.43,12.02,-0.42,2,4,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,15,2026-11-13,campaign,scandal_audit_conclusion,L’audit clôt le dossier des factures,scandal,major,3,audit_conclusion_vindication,Proclamer Maud Keravel blanchie et rejeter les recommandations comme des précautions bureaucratiques,OFFENSIF,media_response,audit_conclusion_overclaimed,L’absence d’enrichissement devient victoire totale,"Votre lecture soulage les militants et dépasse ce que dit le rapport sur les procédures. L’expert rappelle publiquement ses six recommandations, transformant la conclusion favorable en nouveau conflit d’interprétation.",218,3,0,,12.02,11.8,-0.22,4,4,5,true,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,16,2026-11-30,campaign,media_long_podcast,Deux heures sans élément de langage,media,,3,podcast_topics_only,Accepter quatre-vingt-dix minutes en excluant les conflits internes de la discussion,PRUDENT,negotiation,podcast_guardrails_visible,Un entretien solide aux limites apparentes,"Votre propos programmatique est précis, mais l’animateur annonce clairement les thèmes refusés. Le contrôle évite l’accident tout en rappelant au public que la campagne choisit son terrain.",189,2,0,,11.8,9.6,-2.2,4,8,2,false,false
