eventId,eventTitle,choiceId,choiceLabel,timesEncounteredTotal,timesChosen,selectionShare,avgPollDelta,agentsChoosingIt,dominant
campaign_farmers_roundtable,La table ronde agricole se tend,farmers_norm_pause,Suspendre deux nouvelles normes et demander une évaluation à la Cour des comptes,69,20,0.29,0.368,aleatoire|prudent|risque|contrarien,false
world_housing_protest,Les tentes encerclent la préfecture,housing_protest_emergency_fund,Financer trois mois d’hôtel et demander aux associations de lever le camp pendant la négociation,21,6,0.286,1.295,prudent|opportuniste_electoral,false
party_lfi_fronde,Nassim Courbet réclame une ligne plus sociale,lfi_fronde_social_month,Accorder un mois de campagne centré sur les salaires avec Nassim Courbet comme coordinateur,14,4,0.286,1.083,prudent|ideologiquement_coherent|mediatique,false
eliminated_no_instruction,Aucun finaliste ne porte votre ligne,no_instruction_silence,Refuser toute consigne et ne participer à aucun débat de lentre-deux-tours,28,8,0.286,0.016,contrarien,false
internal_rival_interview,Un rival corrige votre ligne,rival_interview_vote,Accepter le vote du bureau et défendre votre proposition devant chaque courant,63,18,0.286,0.327,prudent|aleatoire,false
world_heatwave,Quarante-quatre degrés à Lyon,heatwave_cancel_campaign,Annuler les meetings extérieurs et mettre les véhicules de campagne à disposition des associations,21,6,0.286,1.005,opportuniste_electoral|prudent|ideologiquement_coherent|aleatoire,false
party_horizons_fronde,Théo Lagrive réclame un accord central,horizons_fronde_remove_negotiators,Retirer Théo Lagrive des négociations et exiger un engagement écrit pour la candidature,28,8,0.286,0.629,aleatoire|mediatique|contrarien,false
world_heatwave,Quarante-quatre degrés à Lyon,heatwave_school_plan,Annoncer un plan de rénovation thermique des écoles avec priorité aux villes les plus exposées,21,6,0.286,0.467,ideologiquement_coherent,false
program_europe,La règle européenne à changer,europe_federal_budget,Proposer un budget européen permanent financé par des ressources communes,130,37,0.285,0.444,mediatique|contrarien|aleatoire|ideologiquement_coherent|opportuniste_electoral,false
runoff_final_debate,Le débat de lentre-deux-tours,final_debate_attack_record,Comparer point par point les votes et alliances de votre adversaire à ses promesses actuelles,220,62,0.282,0.242,aleatoire|parti_dabord|mediatique|contrarien,false
internal_spokesperson_mistake,La porte-parole annonce trop tôt,spokesperson_remove,Retirer la porte-parole des médias et charger le responsable du programme de rectifier le montant,93,26,0.28,0.606,aleatoire|risque|mediatique,false
rare_fragmented_congress,Neuf groupes rendent la majorité incertaine,fragmented_congress_contract,Publier cinq conditions de coalition et ouvrir les négociations aux partis qui les acceptent,25,7,0.28,-0.156,opportuniste_electoral|prudent,false
debate_unknown_question,La question venue de Mayotte,unknown_question_local_audit,Proposer un audit de quatre semaines mené avec les élus et les services publics de Mayotte,68,19,0.279,0.232,aleatoire|prudent|ideologiquement_coherent,false
debate_unknown_question,La question venue de Mayotte,unknown_question_estimate,Estimer le chiffre à partir de vos notes et proposer immédiatement un montant d’investissement,68,19,0.279,0.71,contrarien|aleatoire|risque,false
internal_youth_wing,Les jeunes veulent leur propre campagne,youth_wing_refuse,Refuser toute marque séparée et réserver leur budget au porte-à-porte étudiant,18,5,0.278,-0.842,mediatique|contrarien|aleatoire,false
government_first_address,La première adresse de lÉlysée,first_address_emergency,Concentrer les cent jours sur le pouvoir dachat et reporter les autres réformes à lautomne,58,16,0.276,0.096,opportuniste_electoral|mediatique|ideologiquement_coherent|aleatoire,false
media_prime_time_invite,Le fauteuil libéré au vingt heures,prime_time_send_ally,Proposer qu’un allié présente votre programme pendant que vous préparez le débat,160,44,0.275,0.075,aleatoire|parti_dabord|contrarien,false
campaign_endorsements_missing,Les parrainages restent sous le seuil,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,117,32,0.274,0.029,aleatoire|mediatique|contrarien,false
world_economic_slowdown,La croissance simulée se retourne,slowdown_business_cash,Différer des prélèvements pour les PME qui maintiennent leurs emplois pendant douze mois,62,17,0.274,0.085,risque|ideologiquement_coherent|aleatoire,false
campaign_peripheral_town,La périphérie demande un calendrier,periphery_one_month_audit,Demander un audit communal d’un mois avant de choisir la mesure,22,6,0.273,-1.027,aleatoire|prudent|contrarien,false
campaign_citizens_convention,La convention citoyenne réclame une réponse,convention_program_vote,Proposer un vote des adhérents sur les douze propositions avant intégration,22,6,0.273,-1.627,parti_dabord|contrarien|aleatoire,false
party_renaissance_program_dilemma,La réforme des retraites revient,renaissance_program_social_conference,Suspendre les prochaines étapes et convoquer une conférence de financement avec les partenaires sociaux,11,3,0.273,0.643,prudent|contrarien,false
party_renaissance_crisis_followup,Les élus du bilan demandent réparation,renaissance_crisis_record_committee,Créer un comité du bilan présidé par Salomé Varenne avec un droit de réponse public,11,3,0.273,0.22,ideologiquement_coherent|parti_dabord,false
party_nouvelle_energie_identity,Nouvelle Énergie doit prouver son utilité,nouvelle_energie_identity_reforms,Lancer la campagne autour de trois réformes libérales chiffrées et non négociables,11,3,0.273,0.237,risque|ideologiquement_coherent|mediatique,false
campaign_volunteer_surge,Le siège déborde de bénévoles,volunteers_weekend_canvass,Mobiliser immédiatement les volontaires pour un week-end de porte-à-porte,137,37,0.27,0.381,aleatoire|risque,false
program_taxation,Qui financera les priorités,taxation_cut_spending,Retirer deux dépenses du programme plutôt que créer un prélèvement supplémentaire,100,27,0.27,0.873,prudent|contrarien|ideologiquement_coherent|aleatoire,false
alliance_mayors_appeal,Deux cents maires demandent un contrat,mayors_pilot,Proposer cinquante contrats pilotes avant une généralisation votée au Parlement,52,14,0.269,-0.461,aleatoire|ideologiquement_coherent,false
party_lr_runoff,La droite qualifiée cherche ses reports,lr_runoff_program_only,Maintenir le programme du premier tour et demander à chaque électeur de choisir sans accord de parti,26,7,0.269,-0.227,aleatoire|prudent|ideologiquement_coherent,false
party_renaissance_runoff,Le bloc républicain demande des preuves,renaissance_runoff_no_bargain,Refuser les négociations d’appareil et publier uniquement une adresse personnelle aux électeurs éliminés,15,4,0.267,0.03,aleatoire|mediatique|contrarien,false
party_reconquete_signature,Le référendum migratoire doit être cadré,reconquete_signature_consultative_vote,Transformer le projet en consultation politique avant une négociation parlementaire,19,5,0.263,0.048,aleatoire|prudent|contrarien,false
program_school_values,Ce que l’école doit transmettre,school_values_uniform_trial,Lancer une expérimentation de l’uniforme scolaire dans les collèges volontaires,65,17,0.262,-0.305,mediatique|aleatoire|ideologiquement_coherent,false
alliance_union_support,La CFDT veut des garanties écrites,union_support_refuse_veto,Refuser toute garantie préalable et défendre la légitimité du programme présidentiel,23,6,0.261,0.103,aleatoire|contrarien|risque,false
scandal_supplier_overbilling,L’imprimeur a doublé une ligne,supplier_overbilling_terminate,"Rompre le contrat, demander le remboursement et répartir les commandes entre deux imprimeurs",77,20,0.26,-0.019,mediatique|contrarien|aleatoire,false
campaign_rally_security,Le meeting change de dispositif,security_remote_address,Annuler le public et prononcer le discours depuis le siège en direct,50,13,0.26,0.648,mediatique|contrarien|aleatoire,false
campaign_attacked_by_rival_pole,Une attaque frontale de La France insoumise,attacked_by_lfi_detailed_reply,"Détailler par écrit chaque mesure sociale du programme, chiffres à l’appui",77,20,0.26,-0.434,ideologiquement_coherent|aleatoire,false
campaign_rally_security,Le meeting change de dispositif,security_smaller_room,Réduire la jauge et réserver les places aux équipes déjà inscrites,50,13,0.26,-0.187,ideologiquement_coherent|aleatoire,false
runoff_last_hours,Les dernières heures autorisées,last_hours_field,Déployer les militants dans cent gares et marchés avec un appel personnalisé à participer,170,44,0.259,-0.039,parti_dabord|mediatique|contrarien|aleatoire,false
debate_free_conclusion,La minute qui vous appartient,free_conclusion_contract,"Résumer trois engagements, leur financement et la première décision des cent jours",89,23,0.258,0.203,aleatoire|risque|parti_dabord,false
debate_challenge_frontrunner,Provoquer le favori en duel,challenge_frontrunner_own_terms,"Accepter le duel en imposant un format contradictoire strict, sans notes",93,24,0.258,0.275,risque|mediatique|aleatoire,false
campaign_hospital_night,Une nuit avec les urgences,hospital_bed_dashboard,Publier chaque semaine les lits fermés et convoquer les agences régionales,55,14,0.255,0.861,parti_dabord|mediatique|contrarien|aleatoire,false
campaign_calendar_conflict,Deux invitations au même horaire,calendar_split_trip,"Avancer le déplacement, rejoindre le studio en train et supprimer les répétitions",67,17,0.254,-0.274,risque|contrarien|aleatoire,false
eliminated_future_campaign,Le score ouvre une autre campagne,future_campaign_legislative,Transformer immédiatement léquipe présidentielle en cellule pour les élections législatives,63,16,0.254,0.066,mediatique|parti_dabord|aleatoire,false
internal_nomination_rules,Les règles de la liste commune,nomination_dual_leadership,Confier le programme aux courants et la logistique à une direction choisie par le candidat,88,22,0.25,-0.053,aleatoire|ideologiquement_coherent,false
party_lfi_electorate,Les abstentionnistes demandent une preuve,lfi_electorate_legal_clinics,Financer des permanences associatives sur les droits sociaux sans condition dadhésion,12,3,0.25,0.717,opportuniste_electoral|mediatique,false
alliance_parliamentary_group,Douze députés offrent leur expérience,parliamentary_group_full_support,Exiger un soutien sans réserve jusqu’au premier tour en échange d’un rôle programmatique,72,18,0.25,-0.177,mediatique|parti_dabord|aleatoire,false
alliance_left_roundtable,Le PS propose trois engagements communs,left_roundtable_refuse,Refuser la réunion et maintenir que le rassemblement doit se faire derrière votre programme,8,2,0.25,1.705,contrarien|parti_dabord,false
world_rival_leadership_tension,Tensions internes chez Reconquête,rival_leadership_tension_silent,Ne faire aucun commentaire et laisser le sujet suivre son cours,64,16,0.25,-0.017,aleatoire|prudent,false
eliminated_no_instruction,Aucun finaliste ne porte votre ligne,no_instruction_block,Appeler à battre le finaliste le plus dangereux pour les libertés sans soutenir lautre programme,28,7,0.25,0.097,opportuniste_electoral|mediatique|parti_dabord|aleatoire,false
campaign_small_business,La PME teste votre réforme,sme_independent_test,Confier la simulation à un économiste indépendant avant toute conclusion,20,5,0.25,-2.07,opportuniste_electoral|prudent,false
media_fact_check_followup,Le coût passe au crible,fact_check_correct_error,"Reconnaître l’écart, corriger le montant et retirer une mesure pour équilibrer le financement",8,2,0.25,1.97,ideologiquement_coherent,false
runoff_common_program,La coalition réclame une annexe,common_program_eight,Signer les huit mesures compatibles et publier pourquoi les quatre autres sont écartées,129,32,0.248,0.011,aleatoire|risque,false
debate_post_show_spin,Les soutiens envahissent le plateau,post_show_allies,Répartir les plateaux entre vos alliés selon les thèmes qu’ils maîtrisent le mieux,117,29,0.248,0.389,opportuniste_electoral|parti_dabord|aleatoire,false
campaign_factory_visit,L’atelier industriel de Saint-Nazaire,factory_public_orders,Annoncer une préférence européenne dans les futures commandes publiques,155,38,0.245,0.475,mediatique|contrarien|ideologiquement_coherent|aleatoire,false
scandal_plagiarized_report,Le rapport reprend huit paragraphes,plagiarized_report_public_domain,Maintenir la note et défendre le droit de réutiliser les données d’un rapport public,83,20,0.241,0.067,aleatoire|mediatique|contrarien,false
program_border_control,Contrôles aux frontières : quels moyens,border_control_european_cooperation,Financer Frontex et la coopération européenne plutôt que des contrôles nationaux,84,20,0.238,0.443,ideologiquement_coherent|opportuniste_electoral|contrarien|aleatoire,false
program_secularism,La laïcité à l’épreuve du quotidien,secularism_extend_ban,Élargir l’interdiction des signes religieux ostensibles aux universités,97,23,0.237,-0.521,aleatoire|mediatique|contrarien|ideologiquement_coherent,false
media_unflattering_photo,La photographie du quai vide,photo_publish_sequence,Publier la séquence complète avec l’heure de prise de vue et reprendre le déplacement,55,13,0.236,-1.154,aleatoire|ideologiquement_coherent,false
debate_economy_round,Le duel sur les huit milliards,economy_round_counter_project,Comparer immédiatement le coût de votre projet à celui annoncé par votre adversaire,51,12,0.235,0.102,mediatique|opportuniste_electoral|aleatoire,false
internal_program_committee,Le comité bloque le chapitre sécurité,program_committee_candidate,Arbitrer en faveur de pouvoirs élargis et publier les garanties de contrôle retenues,60,14,0.233,1.096,contrarien|opportuniste_electoral|ideologiquement_coherent|mediatique|aleatoire,false
media_short_video,Une minute sur les loyers,short_video_refuse_reduction,Refuser la réponse en soixante secondes et inviter l’étudiante à un échange filmé plus long,26,6,0.231,-1.695,aleatoire|prudent|contrarien|ideologiquement_coherent,false
campaign_union_meeting,Le face-à-face avec les syndicats,union_wage_conference,Convoquer une conférence salariale avec accord majoritaire avant toute loi,13,3,0.231,0.82,ideologiquement_coherent,false
campaign_poster_shortage,Les affiches manquent dans six villes,posters_digital_switch,Renoncer aux affiches et financer une campagne numérique dans les six villes,39,9,0.231,-1.182,opportuniste_electoral|aleatoire|mediatique|contrarien,false
campaign_non_aggression_overture,Une proposition de pacte de non-agression,non_aggression_accept,Accepter le pacte pour la durée du meeting commun,57,13,0.228,-0.228,contrarien|opportuniste_electoral|aleatoire,false
internal_spokesperson_mistake,La porte-parole annonce trop tôt,spokesperson_adopt,Adopter immédiatement la baisse annoncée et demander à léquipe budgétaire de la financer,93,21,0.226,0.482,aleatoire|opportuniste_electoral|contrarien,false
campaign_volunteer_surge,Le siège déborde de bénévoles,volunteers_local_training,Former cent référents locaux avant de répartir les nouveaux bénévoles,137,31,0.226,-0.037,parti_dabord|contrarien|aleatoire,false
custom_first_accounts,Le premier budget de campagne ne ferme pas,custom_accounts_large_donors,Organiser des dîners de levée de fonds avec un registre public des participants et aucune contrepartie programmatique,31,7,0.226,-0.279,aleatoire|risque,false
media_fictional_editorial_support,Un soutien éditorial encombrant,editorial_support_reject,Refuser explicitement ce soutien et retirer Gabriel Valès de toute invitation de campagne,80,18,0.225,-0.216,aleatoire|risque,false
media_fictional_editorial_support,Un soutien éditorial encombrant,editorial_support_meeting,Inviter Gabriel Valès à débattre publiquement de vos divergences au prochain meeting,80,18,0.225,-0.619,opportuniste_electoral|mediatique|contrarien|aleatoire,false
campaign_weather_disaster,La pluie emporte la tournée,weather_silent_safety,Suspendre toute communication jusqu’à la réouverture officielle des routes,67,15,0.224,0.157,aleatoire|prudent|contrarien,false
runoff_favorite_pressure,Deux points davance à cinq jours,favorite_pressure_presidential,Prononcer une adresse de rassemblement sans nouvelle mesure ni attaque personnelle,205,46,0.224,0.276,aleatoire|ideologiquement_coherent,false
program_health,Le prochain budget de la santé,health_primary_care,Créer un service territorial de soins primaires avec équipes salariées dans les zones sous-dotées,107,24,0.224,0.255,aleatoire|risque|ideologiquement_coherent,false
world_floods,La Garonne sort de son lit,floods_visit_later,Reporter la visite de quarante-huit heures et annoncer un fonds d’adaptation pour les communes exposées,67,15,0.224,-0.169,aleatoire|ideologiquement_coherent,false
media_economic_morning,Le chiffrage de la matinale,economic_morning_range,Donner la fourchette disponible et publier les hypothèses de calcul avant midi,18,4,0.222,0.26,aleatoire|mediatique|ideologiquement_coherent,false
party_ecologistes_identity,Les Écologistes arbitrent leur méthode,ecologistes_identity_candidate,Réunir une cellule nationale quotidienne qui valide les annonces et les porte-parole,9,2,0.222,-0.715,mediatique|contrarien,false
scandal_supplier_overbilling,L’imprimeur a doublé une ligne,supplier_overbilling_public,Publier la facture et demander à Étienne Marot d’expliquer publiquement son erreur,77,17,0.221,0.071,aleatoire|risque,false
program_integration_contract,"Le contrat d’intégration, jusqu’où aller",integration_contract_nationality_link,Conditionner l’accès à la nationalité à la réussite du contrat d’intégration,141,31,0.22,0.07,mediatique|contrarien|ideologiquement_coherent|aleatoire,false
campaign_hospital_night,Une nuit avec les urgences,hospital_silent_report,Renoncer à une annonce immédiate et publier un rapport après trois visites,55,12,0.218,-0.383,prudent|aleatoire,false
debate_economy_round,Le duel sur les huit milliards,economy_round_walk_numbers,Reprendre les huit milliards poste par poste et nommer la mesure récemment corrigée,51,11,0.216,-0.004,risque|aleatoire|ideologiquement_coherent,false
program_institutions,La présidence que vous proposez,institutions_proportional,Introduire une dose majoritaire de proportionnelle et renforcer les droits du Parlement,130,28,0.215,-0.252,aleatoire|risque|ideologiquement_coherent,false
internal_recruitment,Cinq cents bénévoles sans mission,recruitment_sections,Confier chaque nouvel inscrit à une section locale avec un objectif choisi sur place,135,29,0.215,0.156,risque|aleatoire,false
party_lfi_alliance,Les Écologistes proposent un pacte urbain,lfi_alliance_three_measures,Soutenir trois mesures communes sans suspendre le débat sur lEurope,14,3,0.214,0.067,aleatoire|ideologiquement_coherent,false
party_lfi_alliance,Les Écologistes proposent un pacte urbain,lfi_alliance_refuse_green,Refuser le pacte et lancer votre propre tournée populaire sur lécologie du quotidien,14,3,0.214,-0.043,prudent|opportuniste_electoral,false
government_balance,Quinze ministres pour une coalition,government_balance_competence,Attribuer les portefeuilles selon une grille publique de compétences et de conflits dintérêts,85,18,0.212,-0.126,prudent|aleatoire,false
alliance_poach_rival_cadre,Un cadre écologiste tenté par un ralliement,poach_rival_cadre_public_invite,L’inviter publiquement à rejoindre votre équipe de campagne,71,15,0.211,-0.524,aleatoire|mediatique|contrarien,false
program_taxation,Qui financera les priorités,taxation_vat,Augmenter la TVA hors produits essentiels et compenser les ménages modestes par un crédit,100,21,0.21,0.685,risque|ideologiquement_coherent|aleatoire,false
party_ecologistes_alliance,Le PS offre des circonscriptions urbaines,ecologistes_alliance_metro,Accepter les six métropoles et imposer un fonds ferroviaire dans l’accord commun,24,5,0.208,0.25,aleatoire|risque,false
rare_hologram_revolt,Le double numérique refuse de démarrer,hologram_send_local,Confier la scène à la responsable locale et poursuivre le discours uniquement depuis Lille,24,5,0.208,0.066,aleatoire|parti_dabord,false
campaign_endorsements_missing,Les parrainages restent sous le seuil,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,117,24,0.205,-0.031,prudent|aleatoire,false
debate_challenge_frontrunner,Provoquer le favori en duel,challenge_frontrunner_neutral_format,Proposer un format neutre coanimé par deux rédactions concurrentes,93,19,0.204,0.291,ideologiquement_coherent|aleatoire,false
internal_staff_fatigue,Le siège arrive à saturation,staff_fatigue_hire,Recruter une équipe logistique temporaire en prélevant le coût sur la publicité numérique,64,13,0.203,-0.122,aleatoire|ideologiquement_coherent,false
program_energy,Le mix électrique de 2040,energy_renewables_priority,"Renoncer aux nouveaux réacteurs et concentrer les crédits sur sobriété, stockage et renouvelables",104,21,0.202,-0.77,contrarien|parti_dabord|ideologiquement_coherent|aleatoire,false
party_lfi_signature,La Sixième République doit prendre forme,lfi_signature_parliament_first,Commencer par la proportionnelle et le référendum partagé avant de convoquer une constituante,10,2,0.2,-0.28,aleatoire|ideologiquement_coherent,false
rare_printer_slogan,Une apostrophe change le slogan,printer_slogan_keep,Assumer la formule erronée comme un jeu de mots et distribuer tout le stock,10,2,0.2,-0.09,contrarien|parti_dabord,false
rare_printer_slogan,Une apostrophe change le slogan,printer_slogan_reprint,Accepter la réimpression gratuite et recycler tous les tracts erronés sans les distribuer,10,2,0.2,0.015,prudent,false
rare_fragmented_congress,Neuf groupes rendent la majorité incertaine,fragmented_congress_issue_majorities,Proposer des majorités texte par texte sans accord permanent de gouvernement,25,5,0.2,-0.38,ideologiquement_coherent|aleatoire,false
world_energy_price_spike,Le gaz double en une semaine,energy_spike_european_purchase,Proposer des achats communs européens et réserver l’aide nationale aux rénovations d’urgence,15,3,0.2,1.043,parti_dabord|aleatoire|ideologiquement_coherent,false
media_long_podcast,Deux heures sans élément de langage,podcast_send_policy_lead,Confier l’entretien à votre responsable du programme et publier votre propre réponse écrite,25,5,0.2,0.336,aleatoire|parti_dabord,false
world_budget_warning,La Cour des comptes alerte,budget_warning_growth,Maintenir les dépenses et publier les hypothèses de croissance nécessaires à leur financement,20,4,0.2,0.318,opportuniste_electoral,false
party_horizons_alliance,Les Républicains proposent un pacte local,horizons_alliance_local_pact,Signer le pacte départemental sans demander de consigne nationale aux Républicains,15,3,0.2,0.097,aleatoire|parti_dabord,false
eliminated_personal_future,Votre mandat à la tête du parti,personal_future_stay,Demander un vote de confiance des adhérents pour conduire le parti pendant deux ans,15,3,0.2,0.06,mediatique|aleatoire,false
party_lr_electorate,Les retraités interrogent le financement,lr_electorate_savings_exemption,Garantir l’exonération de l’épargne longue et flécher son avantage vers les établissements spécialisés,10,2,0.2,1.12,parti_dabord|contrarien,false
campaign_final_rally,Le dernier grand meeting,final_rally_turnout,Mobiliser les abstentionnistes avec un plan de procurations et de transports,25,5,0.2,-0.426,parti_dabord|contrarien|aleatoire,false
party_nouvelle_energie_alliance,Horizons propose une plateforme de gestion,nouvelle_energie_alliance_joint_platform,Accepter les groupes communs et exiger la signature de Nouvelle Énergie sur chaque proposition,10,2,0.2,-0.83,aleatoire|risque,false
campaign_market_walkabout,Le marché sous pression,market_rent_mediation,Convoquer bailleurs et commerçants pour négocier les renouvellements de loyers,107,21,0.196,0.326,aleatoire|contrarien,false
debate_economy_round,Le duel sur les huit milliards,economy_round_values,Refuser la bataille comptable et défendre les bénéficiaires concrets de chaque dépense,51,10,0.196,0.921,parti_dabord|aleatoire,false
alliance_mayors_appeal,Deux cents maires demandent un contrat,mayors_decline_contract,Refuser un contrat séparé et renvoyer les mesures territoriales au programme national,52,10,0.192,-0.967,aleatoire|prudent|contrarien,false
internal_major_donor,Un donateur demande un rendez-vous,major_donor_written_input,Refuser le tête-à-tête et proposer une contribution écrite publiée avec votre réponse,52,10,0.192,1.27,aleatoire|prudent,false
program_school,La promesse faite à l’école,school_class_size,Garantir vingt élèves maximum dans les écoles des quartiers et territoires les plus fragiles,89,17,0.191,0.206,aleatoire|ideologiquement_coherent|contrarien,false
debate_all_candidates,Neuf candidats face au climat,all_candidates_refuse_cut,Refuser toute suppression et annoncer une contribution exceptionnelle des secteurs les plus émetteurs,100,19,0.19,0.023,aleatoire|parti_dabord|contrarien,false
program_taxation,Qui financera les priorités,taxation_niches,Supprimer dix niches fiscales identifiées et publier le rendement attendu de chacune,100,19,0.19,0.568,opportuniste_electoral|aleatoire|ideologiquement_coherent,false
program_border_control,Contrôles aux frontières : quels moyens,border_control_mobile_checks,Lancer des contrôles mobiles ciblés sur les axes routiers frontaliers,84,16,0.19,0.464,parti_dabord|ideologiquement_coherent|aleatoire,false
scandal_local_expenses,Des notes de frais se mélangent,local_expenses_internal_warning,Corriger les comptes sans communiquer et adresser un avertissement interne à Samira Bellon,74,14,0.189,0.153,aleatoire|opportuniste_electoral|parti_dabord,false
program_digital_rights,Vie privée et réseaux : la ligne numérique,digital_rights_independent_authority,Confier la régulation à une autorité indépendante dotée de pouvoirs de sanction,53,10,0.189,0.818,aleatoire|ideologiquement_coherent,false
debate_expose_contradiction_centrist,Une contradiction chez le camp centriste,expose_contradiction_skip,Ne pas soulever le sujet et concentrer le débat sur votre propre programme,75,14,0.187,-0.344,prudent|aleatoire,false
scandal_false_resume,Une ligne du CV est fausse,false_resume_keep,Maintenir le responsable et qualifier la différence de formulation sans importance pour le programme,43,8,0.186,-1.569,opportuniste_electoral|parti_dabord|mediatique|aleatoire,false
world_industrial_closure,Une aciérie annonce sa fermeture,closure_public_stake,Proposer une prise de participation publique temporaire pendant la recherche d’un repreneur,11,2,0.182,1.905,aleatoire|mediatique,false
runoff_final_debate,Le débat de lentre-deux-tours,final_debate_governing_plan,Présenter vos cinq premières décisions et relier chacune à un financement déjà publié,220,40,0.182,-0.014,risque|aleatoire,false
party_nouvelle_energie_program_dilemma,La baisse de dépense rencontre l’hôpital,nouvelle_energie_program_health_vouchers,Remplacer certains financements d’établissement par un forfait attaché au patient,11,2,0.182,0.88,mediatique,false
media_past_words,Une promesse revient au montage,past_words_timeline,Fournir la chronologie complète et nommer précisément les faits qui ont modifié votre position,39,7,0.179,0.541,risque|aleatoire,false
media_past_words,Une promesse revient au montage,past_words_restore_first,Revenir à votre première position et reconnaître que le dernier infléchissement allait trop loin,39,7,0.179,0.731,parti_dabord|aleatoire|contrarien,false
media_front_page,La une vous prête un tournant,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,176,31,0.176,0.604,aleatoire|ideologiquement_coherent|contrarien,false
party_lfi_program_dilemma,La désobéissance européenne doit être définie,lfi_program_coalition,Chercher dabord une coalition européenne et conditionner la désobéissance à léchec de cette démarche,23,4,0.174,0.75,aleatoire|opportuniste_electoral,false
internal_primary_debt,La promesse faite après la primaire,primary_debt_share,Créer une codirection jusquà la publication du programme et faire arbitrer les désaccords par vote,157,27,0.172,0.191,aleatoire|ideologiquement_coherent,false
world_rival_leadership_tension,Tensions internes chez Reconquête,rival_leadership_tension_solidarity,Reconnaître publiquement que les tensions internes sont le lot de tous les partis,64,11,0.172,-0.122,ideologiquement_coherent|aleatoire,false
scandal_treasurer_invoices,Les factures sans pièce ressortent,treasurer_invoices_reimburse,Rembourser volontairement les trois dépenses à la campagne et retirer toute demande de remboursement public,107,18,0.168,0.225,aleatoire|contrarien,false
campaign_donation_drive,La collecte se bloque,donations_tour_cut,Annuler la tournée la plus coûteuse et expliquer chaque économie,72,12,0.167,-0.598,aleatoire|contrarien,false
internal_program_committee,Le comité bloque le chapitre sécurité,program_committee_pilot,Proposer une expérimentation dans vingt villes avec évaluation indépendante avant généralisation,60,10,0.167,1.672,aleatoire|ideologiquement_coherent|contrarien,false
party_ps_signature,La garantie jeunesse doit être financée,ps_signature_training,Transformer la promesse en droit à une formation rémunérée cofinancée par les régions et l’État,12,2,0.167,-1.11,ideologiquement_coherent,false
party_ecologistes_alliance,Le PS offre des circonscriptions urbaines,ecologistes_alliance_national_guarantees,Reporter les circonscriptions et demander trois garanties climatiques nationales vérifiables,24,4,0.167,0.68,contrarien,false
party_ecologistes_local_asset,Des élus ruraux proposent une tournée,ecologistes_local_rural_week,Passer cinq jours en Auvergne avec des ateliers sur les trajets quotidiens et les services,12,2,0.167,0.125,contrarien,false
party_rn_fronde,Louis Ferran refuse la modération,rn_fronde_remove_ferran,Retirer Louis Ferran de la campagne nationale et nommer un coordinateur économique,12,2,0.167,0.12,aleatoire|contrarien,false
program_secularism,La laïcité à l’épreuve du quotidien,secularism_reasonable_accommodation,Créer un statut souple d’accommodements raisonnables étudiés au cas par cas,97,16,0.165,-0.816,ideologiquement_coherent|aleatoire|contrarien,false
world_public_service_outage,La plateforme publique tombe en panne,outage_attack_government,Accuser le gouvernement d’impréparation et demander la démission du responsable numérique avant l’audit,31,5,0.161,-1.408,parti_dabord|mediatique|contrarien,false
program_wages,Le salaire net au centre,wages_cut_contributions,Baisser les cotisations salariales et financer le manque par une économie sur les dépenses courantes,81,13,0.16,-0.027,contrarien|ideologiquement_coherent|aleatoire,false
eliminated_future_campaign,Le score ouvre une autre campagne,future_campaign_fusion,Ouvrir une négociation de fusion avec le parti proche qui a obtenu le meilleur score,63,10,0.159,-0.065,contrarien|aleatoire,false
scandal_consultant_contract,Le contrat du conseiller est publié,consultant_contract_litigate,Contester la clause devant un médiateur et suspendre tout paiement variable,38,6,0.158,0.2,contrarien|mediatique,false
program_labor_immigration,"L’immigration de travail, un choix économique assumé ou non",labor_immigration_shortage_list,Ouvrir une liste de métiers en tension avec délivrance accélérée de titres de séjour,45,7,0.156,-0.417,aleatoire|ideologiquement_coherent|contrarien,false
internal_congress_motion,Une motion réclame un congrès,congress_policy_forum,Organiser un forum sans vote et intégrer trois amendements à la prochaine version du programme,58,9,0.155,0.602,ideologiquement_coherent|aleatoire,false
campaign_official_launch,Le lancement depuis Saint-Denis,launch_institutional_break,Consacrer le direct à une convention citoyenne constitutionnelle,33,5,0.152,1.2,ideologiquement_coherent|mediatique|aleatoire,false
runoff_endorsement_wave,Les soutiens arrivent avec leurs conditions,endorsement_wave_stage,Réunir tous les soutiens sur scène et annoncer un conseil de coalition après lélection,152,23,0.151,0.135,aleatoire|mediatique|contrarien,false
runoff_final_debate,Le débat de lentre-deux-tours,final_debate_direct_appeal,Appeler directement les abstentionnistes à choisir entre vos deux projets plutôt qu’entre deux personnes,220,33,0.15,0.085,aleatoire|opportuniste_electoral,false
party_rn_alliance,Reconquête propose un pacte de non-agression,rn_alliance_full_right_pact,Reprendre un engagement sur l’immigration et signer des désistements législatifs réciproques,20,3,0.15,-0.857,parti_dabord,false
